"_time","IP_Sessions(K)"
"2021-06-20T05:15:00.000-0400","11774.34"
"2021-06-20T05:30:00.000-0400","11773.259"
"2021-06-20T05:45:00.000-0400","11775.642"
"2021-06-20T06:00:00.000-0400","11779.857"
"2021-06-20T06:15:00.000-0400","11786.054"
"2021-06-20T06:30:00.000-0400","11794.920000000002"
"2021-06-20T06:45:00.000-0400","11807.081"
"2021-06-20T07:00:00.000-0400","11822.561"
"2021-06-20T07:15:00.000-0400","11840.314"
"2021-06-20T07:30:00.000-0400","11861.375"
"2021-06-20T07:45:00.000-0400","11884.867000000002"
"2021-06-20T08:00:00.000-0400","11911.654"
"2021-06-20T08:15:00.000-0400","11939.67"
"2021-06-20T08:30:00.000-0400","11969.871"
"2021-06-20T08:45:00.000-0400","12001.401999999998"
"2021-06-20T09:00:00.000-0400","12034.098"
"2021-06-20T09:15:00.000-0400","12064.747"
"2021-06-20T09:30:00.000-0400","12096.426000000001"
"2021-06-20T09:45:00.000-0400","12127.080999999998"
"2021-06-20T10:00:00.000-0400","12156.925"
"2021-06-20T10:15:00.000-0400","12185.886999999999"
"2021-06-20T10:30:00.000-0400","12212.856"
"2021-06-20T10:45:00.000-0400","12238.067"
"2021-06-20T11:00:00.000-0400","12263.691"
"2021-06-20T11:15:00.000-0400","12286.303"
"2021-06-20T11:30:00.000-0400","12306.978"
"2021-06-20T11:45:00.000-0400","12325.308"
"2021-06-20T12:00:00.000-0400","12343.498"
"2021-06-20T12:15:00.000-0400","12359.726999999999"
"2021-06-20T12:30:00.000-0400","12373.637999999999"
"2021-06-20T12:45:00.000-0400","12388.183"
"2021-06-20T13:00:00.000-0400","12398.664999999999"
"2021-06-20T13:15:00.000-0400","12409.195"
"2021-06-20T13:30:00.000-0400","12416.561"
"2021-06-20T13:45:00.000-0400","12424.281"
"2021-06-20T14:00:00.000-0400","12432.326"
"2021-06-20T14:15:00.000-0400","12437.225"
"2021-06-20T14:30:00.000-0400","12442.146999999999"
"2021-06-20T14:45:00.000-0400","12446.371"
"2021-06-20T15:00:00.000-0400","12451.652"
"2021-06-20T15:15:00.000-0400","12454.597"
"2021-06-20T15:30:00.000-0400","12457.757"
"2021-06-20T15:45:00.000-0400","12460.072"
"2021-06-20T16:00:00.000-0400","12464.223999999998"
"2021-06-20T16:15:00.000-0400","12468.238000000001"
"2021-06-20T16:30:00.000-0400","12469.753"
"2021-06-20T16:45:00.000-0400","12471.363000000001"
"2021-06-20T17:00:00.000-0400","12474.271"
"2021-06-20T17:15:00.000-0400","12475.003999999999"
"2021-06-20T17:30:00.000-0400","12475.844"
"2021-06-20T17:45:00.000-0400","12475.808"
"2021-06-20T18:00:00.000-0400","12476.738999999998"
"2021-06-20T18:15:00.000-0400","12476.347"
"2021-06-20T18:30:00.000-0400","12476.055"
"2021-06-20T18:45:00.000-0400","12474.414"
"2021-06-20T19:00:00.000-0400","12476.185"
"2021-06-20T19:15:00.000-0400","12475.515"
"2021-06-20T19:30:00.000-0400","12475.615"
"2021-06-20T19:45:00.000-0400","12462.090999999999"
"2021-06-20T20:00:00.000-0400","12460.233"
"2021-06-20T20:15:00.000-0400","12436.329000000002"
"2021-06-20T20:30:00.000-0400","12430.630000000001"
"2021-06-20T20:45:00.000-0400","12424.853"
"2021-06-20T21:00:00.000-0400","12413.928"
"2021-06-20T21:15:00.000-0400","12399.007000000001"
"2021-06-20T21:30:00.000-0400","12384.465"
"2021-06-20T21:45:00.000-0400","12366.252"
"2021-06-20T22:00:00.000-0400","12341.698"
"2021-06-20T22:15:00.000-0400","12318.332"
"2021-06-20T22:30:00.000-0400","12294.560000000001"
"2021-06-20T22:45:00.000-0400","12267.039"
"2021-06-20T23:00:00.000-0400","12236.477"
"2021-06-20T23:15:00.000-0400","12208.117"
"2021-06-20T23:30:00.000-0400","12182.369"
"2021-06-20T23:45:00.000-0400","12157.864"
"2021-06-21T00:00:00.000-0400","12133.45"
"2021-06-21T00:15:00.000-0400","12110.733"
"2021-06-21T00:30:00.000-0400","12089.931"
"2021-06-21T00:45:00.000-0400","12068.311"
"2021-06-21T01:00:00.000-0400","12047.203999999998"
"2021-06-21T01:15:00.000-0400","12028.302"
"2021-06-21T01:30:00.000-0400","12010.018"
"2021-06-21T01:45:00.000-0400","11992.176"
"2021-06-21T02:00:00.000-0400","11976.159"
"2021-06-21T02:15:00.000-0400","11960.981"
"2021-06-21T02:30:00.000-0400","11946.296"
"2021-06-21T02:45:00.000-0400","11934.426"
"2021-06-21T03:00:00.000-0400","11923.131000000001"
"2021-06-21T03:15:00.000-0400","11913.306"
"2021-06-21T03:30:00.000-0400","11904.454000000002"
"2021-06-21T03:45:00.000-0400","11897.159"
"2021-06-21T04:00:00.000-0400","11890.903999999999"
"2021-06-21T04:15:00.000-0400","11886.353"
"2021-06-21T04:30:00.000-0400","11884.018"
"2021-06-21T04:45:00.000-0400","11883.235999999999"
"2021-06-21T05:00:00.000-0400","11885.877999999999"
"2021-06-21T05:15:00.000-0400","11890.366"
"2021-06-21T05:30:00.000-0400","11898.063999999998"
"2021-06-21T05:45:00.000-0400","11909.898000000001"
"2021-06-21T06:00:00.000-0400","11925.577"
"2021-06-21T06:15:00.000-0400","11943.983"
"2021-06-21T06:30:00.000-0400","11966.741000000002"
"2021-06-21T06:45:00.000-0400","11991.428"
"2021-06-21T07:00:00.000-0400","12022.717"
"2021-06-21T07:15:00.000-0400","12053.656"
"2021-06-21T07:30:00.000-0400","12087.733"
"2021-06-21T07:45:00.000-0400","12121.679"
"2021-06-21T08:00:00.000-0400","12164.057"
"2021-06-21T08:15:00.000-0400","12197.212"
"2021-06-21T08:30:00.000-0400","12234.662"
"2021-06-21T08:45:00.000-0400","12267.814999999999"
"2021-06-21T09:00:00.000-0400","12305.461"
"2021-06-21T09:15:00.000-0400","12335.653000000002"
"2021-06-21T09:30:00.000-0400","12366.591"
"2021-06-21T09:45:00.000-0400","12391.69"
"2021-06-21T10:00:00.000-0400","12423.478000000001"
"2021-06-21T10:15:00.000-0400","12445.981000000002"
"2021-06-21T10:30:00.000-0400","12471.496"
"2021-06-21T10:45:00.000-0400","12489.464"
"2021-06-21T11:00:00.000-0400","12513.659"
"2021-06-21T11:15:00.000-0400","12528.618999999999"
"2021-06-21T11:30:00.000-0400","12545.109"
"2021-06-21T11:45:00.000-0400","12554.970000000001"
"2021-06-21T12:00:00.000-0400","12570.417999999998"
"2021-06-21T12:15:00.000-0400","12575.902"
"2021-06-21T12:30:00.000-0400","12584.555999999999"
"2021-06-21T12:45:00.000-0400","12586.215"
"2021-06-21T13:00:00.000-0400","12597.352"
"2021-06-21T13:15:00.000-0400","12599.06"
"2021-06-21T13:30:00.000-0400","12603.785"
"2021-06-21T13:45:00.000-0400","12605.136"
"2021-06-21T14:00:00.000-0400","12615.499"
"2021-06-21T14:15:00.000-0400","12615.354000000001"
"2021-06-21T14:30:00.000-0400","12619.154"
"2021-06-21T14:45:00.000-0400","12617.989"
"2021-06-21T15:00:00.000-0400","12625.759999999998"
"2021-06-21T15:15:00.000-0400","12624.962"
"2021-06-21T15:30:00.000-0400","12627.14"
"2021-06-21T15:45:00.000-0400","12624.02"
"2021-06-21T16:00:00.000-0400","12629.565"
"2021-06-21T16:15:00.000-0400","12624.015"
